EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;05/03/2011;12;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;07/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35 CL 100C ESQ. KIOSCO;HECBER01;C;;04/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35 CL 100C ESQ. KIOSCO;HECBER01;C;;05/03/2011;50;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35 CL 100C ESQ. KIOSCO;HECBER01;C;;07/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35 CL 100C ESQ. KIOSCO;HECBER01;C;;08/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35 CL 100C ESQ. KIOSCO;HECBER01;C;;09/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;2;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;2;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1370;MISCELANEA LOAIZA;CL 99 A # 34-21;MISLOA01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1370;MISCELANEA LOAIZA;CL 99 A # 34-21;MISLOA01;C;;05/03/2011;5;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1370;MISCELANEA LOAIZA;CL 99 A # 34-21;MISLOA01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1370;MISCELANEA LOAIZA;CL 99 A # 34-21;MISLOA01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1370;MISCELANEA LOAIZA;CL 99 A # 34-21;MISLOA01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;04/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;05/03/2011;8;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;07/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;03/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;04/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;05/03/2011;15;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;07/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;08/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;09/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;04/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;05/03/2011;10;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;07/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;05/03/2011;10;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CAFETERIA  BOMBA TEXACO;PUENTE FRENTE  B. LA PLAYITA;EFRAAR01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;23/02/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;24/02/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;25/02/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;26/02/2011;9;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;28/02/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;01/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;02/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;05/03/2011;5;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;RESTAURANTE  SAN JUAN;BOMBA GASOLINA  SAN JUAN;ANQUOR01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AGUDELO EDIER JOSE CAFE.TOP-TEC;KILOMETRO 10 VIA MAGDALENA;JOEDIA01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AGUDELO EDIER JOSE CAFE.TOP-TEC;KILOMETRO 10 VIA MAGDALENA;JOEDIA01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AGUDELO EDIER JOSE CAFE.TOP-TEC;KILOMETRO 10 VIA MAGDALENA;JOEDIA01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;03/03/2011;13;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;04/03/2011;13;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;05/03/2011;20;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;07/03/2011;13;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;08/03/2011;13;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTAÐO LUIS JAIME MIS.VAKALU;CALLE 7 # 1 -50 VILLAMARIA;MISVAK01;C;;09/03/2011;13;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;03/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;04/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;05/03/2011;8;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;07/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;VARIEDADES CHIPE CHAPE;CR 5 #5 50 VILLAMARIA;VARCHI01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33 35 FATIMA;CACMOL01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33 35 FATIMA;CACMOL01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;QUESERA MALHABAR;CRA 40 # 67 E 22;QUEMAL01;C;;08/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;QUESERA MALHABAR;CRA 40 # 67 E 22;QUEMAL01;C;;09/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;TIENDA LA VILLA MINIMERCAD0;CALLE 6¬ # 452;TIELVI01;C;;07/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;TIENDA LA VILLA MINIMERCAD0;CALLE 6¬ # 452;TIELVI01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;TIENDA LA VILLA MINIMERCAD0;CALLE 6¬ # 452;TIELVI01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;05/03/2011;3;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MECATIADERO MARY;B. LOS MOLINOS  CASA # 12;MECAMA01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;JOSE A. ARTEAGA  TIENDA OSCAR;CRA. 41 # 72 - 172;JOARAR01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CRA 32 # 104 A 15;DROGCA01;C;;04/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CRA 32 # 104 A 15;DROGCA01;C;;05/03/2011;20;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CRA 32 # 104 A 15;DROGCA01;C;;07/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CRA 32 # 104 A 15;DROGCA01;C;;08/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CRA 32 # 104 A 15;DROGCA01;C;;09/03/2011;12;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;03/03/2011;9;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;04/03/2011;9;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;05/03/2011;15;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;07/03/2011;9;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;08/03/2011;9;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MIS.DOÐA MARTHA  V/LLRIA LA PRADERA;CALLE 4 # 16 A 04;MIDOMA01;C;;09/03/2011;9;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;05/03/2011;10;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;PANADERIA PAPI PAN;CALLE 69 # 42-11;PANPAP01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28  EXPRESO SIDERAL;CASTRA01;C;;07/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28  EXPRESO SIDERAL;CASTRA01;C;;08/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28  EXPRESO SIDERAL;CASTRA01;C;;09/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;03/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;04/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;05/03/2011;55;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;07/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;08/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GERMAN GARCIA CASETA PRENSA V/LLRIA;CALLE  5¬  # 3-55 VILLAMARIA;GERGAR02;C;;09/03/2011;35;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTRO G. GUSTAVO  PANAD. XII;CRA  37 # 66 - 07 ESQUINA;PANADE01;C;;08/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASTRO G. GUSTAVO  PANAD. XII;CRA  37 # 66 - 07 ESQUINA;PANADE01;C;;09/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AVICOLA SAN CARLOS  LA ENEA;CRA  34 #  103 - 03 LA ENEA;AVICAR01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;02/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;03/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;04/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;05/03/2011;10;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;07/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1195;TIENDA MIXTA MINCHO;CL 69A  # 42-11;TIEHER02;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;GONZALES A. GUILLERMO TIE EL NEGRO;CALLE 65 B # 41 -05;GUIGON01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;ARROYAVE VICTOR TIENDA ALTAMIRA;CRA 36 # 63 A 26 TIE. ALTAMIRA;TIEALT01;C;;08/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;ARROYAVE VICTOR TIENDA ALTAMIRA;CRA 36 # 63 A 26 TIE. ALTAMIRA;TIEALT01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;04/03/2011;12;;;525;;NDI;Q HUBO
